age,annual_income_inr,credit_score,credit_utilization_ratio,missed_payments_12m,avg_late_payment_days,monthly_transaction_count,monthly_spend_inr,cash_advance_count_6m,complaints_last_6m,failed_login_attempts_3m,account_tenure_months,debt_balance_inr,risk_status,gender_Female,gender_Male,gender_Other,region_Central,region_East,region_North,region_South,region_West,employment_type_Retired,employment_type_Salaried,employment_type_Self-Employed,employment_type_Student,employment_type_Unemployed
0.7359455287204553,-1.6307334179205633,-1.9844370269821279,0.8006580415061383,0.26474340765970344,1.1325891073196945,-0.4983297433415813,-1.038204643587935,-0.7947078707704998,-0.6519206532312012,0.6137650762694633,-0.6508861556893281,-0.768561833872401,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0
-0.2228053724730014,0.12450626292613431,0.47806400550808725,1.6256008607631687,-0.8846852617453326,0.37103759404255104,0.45752954897393566,0.5266377121538528,-0.7947078707704998,-0.6519206532312012,-1.3441540297218895,0.09907318618039901,-0.317799347963192,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0
0.9276957089591465,-0.07709484226343861,1.1260905930055123,-0.11814054760648306,0.26474340765970344,-0.6081000658852047,-1.9528982316478027,-0.3007211817924861,2.3096197494267647,-0.6519206532312012,-0.6915143277247718,-0.3781736677367,0.2511596154631074,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0
-0.5104306428310383,0.2963049257101036,-0.5425778698003572,-0.40958741189489506,0.26474340765970344,-0.9344792858611234,0.04193855231501527,0.025253981109842994,-0.7947078707704998,-0.6519206532312012,-0.03887462572765427,0.439963796121184,-0.48114999680100284,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0
-0.7021808230697297,0.06111398439254825,-0.5911798638626641,0.6030669470733163,1.9888864117672576,2.288515511401073,1.0809160439623162,1.3827769411148025,2.3096197494267647,-0.6519206532312012,2.571684182260816,-0.4122627287307785,2.5948087500754906,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0
0.8318206188398009,2.5701071044143045,0.040646058947325335,-0.6269376157709989,0.26474340765970344,0.07185664239795904,-0.8723616403346096,2.5907052738135548,-0.7947078707704998,-0.6519206532312012,-0.6915143277247718,0.23542943015671303,0.9849046464340525,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0
-0.12693028235365572,0.20379317740937564,0.575267993632701,1.0229480227430623,-0.8846852617453326,-1.1248671641804093,-0.29053424501212105,-0.11248769243376817,-0.7947078707704998,0.8637907467503633,-0.03887462572765427,2.4512183947718156,0.2591979602213828,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0
-0.4145555527116927,0.15188725688628266,0.6076693230075723,-0.18729743065797072,1.4141720770647395,0.6702185456871432,1.2471524426258844,0.57733149523222,-0.7947078707704998,-0.6519206532312012,-0.03887462572765427,0.16725130816855602,-0.6711174096598379,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0
-0.7980559131890753,1.0137366382033328,0.445662676133216,1.2946357775881925,-0.8846852617453326,-0.7440914075418376,-1.6204254343206663,1.8358904962395703,-0.7947078707704998,0.8637907467503633,-0.03887462572765427,-0.3781736677367,1.6723471711188094,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1
-0.4145555527116927,0.7041016792934467,0.05684672363476096,1.5169257588251166,1.9888864117672576,-0.5537035292225517,1.621184339618913,-0.1900431215257721,0.44702317730840607,2.379502146731928,-1.3441540297218895,1.2240121989849895,1.0331757269467574,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0
-0.5104306428310383,0.7916463538599073,0.05684672363476096,2.060301268515377,1.9888864117672576,2.288515511401073,-0.1242978463485529,-0.1900431215257721,-0.7947078707704998,2.379502146731928,1.2664047782665808,1.2581012599790682,2.5948087500754906,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0
1.1194458891978378,1.4157591685705901,0.25125469988398846,-0.40958741189489506,-0.8846852617453326,-0.9344792858611234,-0.5814479426733654,1.612918637600059,0.44702317730840607,0.8637907467503633,1.2664047782665808,2.144416845825109,-0.8396355658422544,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0
1.0235707990784921,-1.6307334179205633,-0.5263772051129216,0.9142729208050103,1.4141720770647395,-1.206461969174389,-2.077575530645479,-1.2694571600211237,-0.7947078707704998,-0.6519206532312012,-0.03887462572765427,0.30360755214487,-1.0009766284904964,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0
-0.03105519223431007,-1.122042979109916,0.0892480530096322,-0.19223720801879127,1.4141720770647395,0.5070289356991838,0.5822068479716118,-1.0472931704346542,-0.7947078707704998,-0.6519206532312012,0.6137650762694633,0.576320040097498,-1.2786686303184698,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0
1.0235707990784921,-0.6460731385237547,0.3322580233211666,-1.3728439972549011,-0.8846852617453326,-0.472108724228572,-1.163275337995854,-1.264306994807983,0.44702317730840607,-0.6519206532312012,0.6137650762694633,-0.30999554574854304,-0.004590986131818203,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0
-1.756806814382532,0.015044375507219291,0.05684672363476096,-1.7038090804298776,0.26474340765970344,-0.36331565090326584,0.9146796452987481,0.9156266611934352,-0.7947078707704998,-0.6519206532312012,0.6137650762694633,0.8149434670560476,-1.1208545964927363,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0
1.8864466101526032,0.7465701597214318,0.05684672363476096,-0.6318773931318195,0.26474340765970344,-0.9344792858611234,-2.3269301286408313,1.0950745746003245,1.6887542253873118,-0.6519206532312012,-1.3441540297218895,2.57053010825109,-1.2163714584418353,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0
0.7359455287204553,-0.0628145052774202,-2.0330390210444347,2.3319890233605065,1.9888864117672576,2.288515511401073,0.33285224997625956,0.34365537163990606,0.44702317730840607,0.8637907467503633,0.6137650762694633,-1.673557985511683,0.8156482749166925,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0
-0.4145555527116927,-1.1791022386323113,0.6724719817573147,-0.9430833668635137,0.26474340765970344,0.07185664239795904,-1.7866618329842345,-0.1900431215257721,-0.7947078707704998,-0.6519206532312012,-0.6915143277247718,0.2695184911507915,-0.21625372744538637,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.6400704386011096,-1.5569102845450158,0.8182779639442354,0.18318587140357007,-0.8846852617453326,-0.06413469925867371,-1.3710708363253141,-1.6780369335969676,1.6887542253873118,-0.6519206532312012,-0.03887462572765427,-0.855420521653799,-0.791692581033969,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0
-0.03105519223431007,1.9351909043315902,-0.33196922886369407,-0.46886474022474167,0.26474340765970344,-0.8800827491984703,0.74844324663518,0.46736032038691755,-0.7947078707704998,-0.6519206532312012,-0.03887462572765427,0.1331622471744775,0.20666163555122571,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0
-0.7980559131890753,1.4748673460083708,-0.07275859386472405,-0.23175542690535564,1.4141720770647395,0.7790116190124493,-0.7476843413369335,2.2413397772348773,-0.7947078707704998,2.379502146731928,0.6137650762694633,-0.8895095826478776,-0.11995763819829122,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0
-0.4145555527116927,0.7828297979815829,-1.287808445422396,-0.2762134231527403,0.26474340765970344,0.806209887343776,1.0809160439623162,0.4214127679951704,-0.7947078707704998,0.8637907467503633,-0.6915143277247718,-1.4349345585531337,-0.8890549813204272,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0
0.5441953484817639,-1.022763592846249,2.049528480189343,-0.11814054760648306,0.26474340765970344,-0.36331565090326584,0.0834976519809073,-0.7300025998525235,-0.7947078707704998,-0.6519206532312012,0.6137650762694633,1.6330809309139316,-0.8738395430279773,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.2228053724730014,0.3920452719381053,-0.6883838519872778,-1.3283860010075161,0.26474340765970344,-0.5809017975538783,-0.16585694601444495,-0.10350014921867917,0.44702317730840607,-0.6519206532312012,-0.03887462572765427,-0.1395502407781505,-0.6960936951587651,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0
0.5441953484817639,0.518208944788494,1.0774885989432055,-0.6417569478534606,-0.8846852617453326,-1.0976688958490826,0.6237659476375038,0.5003819679299973,-0.7947078707704998,2.379502146731928,-1.3441540297218895,-1.0258658266241916,0.5297948924412864,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0
0.44832025836241823,-1.1990947104127372,0.5590673289452653,-0.40464763453407454,0.26474340765970344,-0.6352983342165314,-1.3295117366594222,-1.0577954681241963,0.44702317730840607,-0.6519206532312012,-0.03887462572765427,-0.2759064847544645,-0.39100570201177154,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0
-0.03105519223431007,-0.10037800039281645,1.1908932517552548,-0.7751309365956154,0.26474340765970344,-0.9072810175297968,0.33285224997625956,-0.30062019816085583,-0.7947078707704998,-0.6519206532312012,-0.6915143277247718,-1.0258658266241916,-0.8302028143401966,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0
0.5441953484817639,-0.6602913870880948,1.5473078748788385,-1.4765793218321324,-0.8846852617453326,2.288515511401073,-0.4983297433415813,-0.051897513455640094,-0.7947078707704998,-0.6519206532312012,-0.03887462572765427,0.2013403691626345,-0.6935099414864623,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0
1.2153209793171835,2.5724198981218227,0.05684672363476096,1.8034328457527082,-0.8846852617453326,-0.14572950425265332,0.790002346301072,2.5907052738135548,0.44702317730840607,-0.6519206532312012,-0.6915143277247718,0.30360755214487,1.8859374746958415,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0
1.3111960694365292,-1.0102838200889024,1.1422912576929478,0.6475249433207013,-0.8846852617453326,-0.20012604091530647,0.24973405064447549,-1.1821063186609893,-0.7947078707704998,-0.6519206532312012,-0.03887462572765427,-0.4122627287307785,-1.240158397012242,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0
-0.7021808230697297,0.32753540181430907,0.8506792933191066,0.5981271697124958,-0.8846852617453326,-0.7984879442044907,-0.6645661420051494,0.5541052599572709,-0.7947078707704998,0.8637907467503633,0.6137650762694633,-0.5827080337011711,1.2222818885814914,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0
-0.03105519223431007,-1.6307334179205633,-0.639781857924971,0.9439115849699335,1.9888864117672576,2.288515511401073,0.7068841469692879,-0.7093009553683297,2.3096197494267647,2.379502146731928,1.2664047782665808,1.3944575039553821,-0.16703937178247572,1.0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.4145555527116927,0.36298789059264175,1.012685940193463,-0.6170580610493578,-0.8846852617453326,-0.4993069925598986,-0.6645661420051494,0.3524409475917346,0.44702317730840607,-0.6519206532312012,-0.6915143277247718,0.712676284073812,0.5964803443645303,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0
0.3524451682430726,-0.536673339526518,0.445662676133216,2.139337706288505,-0.8846852617453326,-0.7168931392105111,-0.7892434410028256,0.1333064669541714,-0.7947078707704998,0.8637907467503633,-0.03887462572765427,-0.9576877046360346,-0.7807833988620237,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0
2.3658220607493314,-1.3196704253120752,0.05684672363476096,-0.11814054760648306,-0.8846852617453326,-0.96167755419245,1.4549479409553447,-1.61290249119548,-0.7947078707704998,-0.6519206532312012,-0.03887462572765427,-1.2985783145768195,-1.4017865434018513,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0
-0.606305732950384,2.5724198981218227,-0.21856457605164467,1.521865536185937,-0.8846852617453326,0.5886237406931634,0.3744113496421516,2.5907052738135548,-0.7947078707704998,-0.6519206532312012,1.2664047782665808,-0.0713721187899935,2.280677619075437,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0
0.2565700781237269,-0.02463012594524055,0.445662676133216,-1.0863369103273095,-0.8846852617453326,-0.09133296759000041,0.0003794526491232224,0.3786966918155901,0.44702317730840607,-0.6519206532312012,-1.3441540297218895,-0.0713721187899935,0.7812802498787598,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0
1.2153209793171835,-0.14480226610366936,-0.5587785344877928,0.31655986014572485,-0.8846852617453326,-0.5537035292225517,-1.038598038998178,-0.8875370651956566,1.6887542253873118,-0.6519206532312012,-0.03887462572765427,-0.6508861556893281,0.6255988381317525,0.0,0,0,1,1,0,0,0,0,0,1,0,0,0
1.5029462496752206,-0.7318793372832219,-0.9151931576113767,1.4033108795262446,0.26474340765970344,1.105390838988368,-0.7892434410028256,0.25529469396346927,2.3096197494267647,-0.6519206532312012,1.9190444802636983,-0.48044085071893555,1.3187830376438487,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.5441953484817639,-0.7418134847517563,-1.0447984751108617,0.13872787515618515,0.26474340765970344,1.1325891073196945,0.5822068479716118,0.05029792175413593,0.44702317730840607,-0.6519206532312012,0.6137650762694633,1.3262793819672252,-1.0594186758402029,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.7980559131890753,0.15567465060866145,-0.8827918282365054,-1.708748857790698,-0.8846852617453326,-1.0704706275177562,-0.24897514534622903,-0.6331592971191488,0.44702317730840607,-0.6519206532312012,-1.3441540297218895,0.09907318618039901,-0.5631739229058539,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.4145555527116927,-1.4965603386736683,-0.9313938222988122,2.3912663516903527,1.9888864117672576,2.288515511401073,-0.8308025406687176,-1.1273731903174136,1.6887542253873118,-0.6519206532312012,0.6137650762694633,2.3830402727836586,0.2505034240542686,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0
0.06481989788503559,1.020876806696342,0.1378500470719391,-1.2147711217086437,-0.8846852617453326,-0.11853123592132687,-0.7061252416710415,1.3636910347366922,-0.7947078707704998,-0.6519206532312012,-0.03887462572765427,-1.0258658266241916,-1.0103273560664494,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0
-0.03105519223431007,-1.5871473459023677,-2.502858296980068,2.1146388194844024,1.4141720770647395,0.0990549107292855,-0.45677064367568926,-1.1083882675709333,0.44702317730840607,-0.6519206532312012,1.2664047782665808,-1.5031126805412907,-0.33613169544762617,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0
2.461697150868677,2.294061981632401,0.5590673289452653,-1.4024826614198243,-0.8846852617453326,-0.3089191142406128,1.4965070406212369,-0.08249555383959477,-0.7947078707704998,-0.6519206532312012,-0.03887462572765427,-1.05995488761827,1.3433902154753041,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0
0.3524451682430726,-0.14480226610366936,1.0774885989432055,-0.982601585750078,1.4141720770647395,0.017460105735305893,1.9952162366119413,-0.1900431215257721,-0.7947078707704998,-0.6519206532312012,1.2664047782665808,-0.6167970946952496,-1.359257137716486,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0
1.3111960694365292,-0.2238718711110365,0.8668799580065423,-0.11814054760648306,1.9888864117672576,-0.5265052608912252,-2.0360164309795867,0.08917661993176812,0.44702317730840607,0.8637907467503633,-0.6915143277247718,-0.173639301772229,-0.03276620474883454,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1
-1.5650566341438406,-1.0215839128343605,0.6562713170698792,-0.7899502686780768,-0.8846852617453326,0.6974168140184697,1.3302706419576686,-1.4245680182051317,-0.7947078707704998,2.379502146731928,0.6137650762694633,0.5081419181093411,-0.33383502551669036,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0
1.0235707990784921,0.5576350925542405,-1.9034337035449498,-0.21199631746207345,0.26474340765970344,0.1262531790606122,-1.038598038998178,-0.010696191750513,1.6887542253873118,-0.6519206532312012,-0.03887462572765427,-1.05995488761827,0.5635067260703802,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0
0.5441953484817639,-0.2661540862739867,-0.9637951516736835,-0.20211676274043236,0.26474340765970344,-0.009738162596020564,-1.7866618329842345,0.5303741065241707,-0.7947078707704998,-0.6519206532312012,-0.03887462572765427,-0.9235986436419561,0.004308609850558137,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0
-1.5650566341438406,0.17038960654642824,0.9478832814437204,1.0871651284337294,-0.8846852617453326,-0.03693643092734726,-1.3710708363253141,-0.8407816437508677,-0.7947078707704998,0.8637907467503633,-0.6915143277247718,-0.173639301772229,1.1558014964735097,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0
-0.4145555527116927,0.7807187916445194,0.0892480530096322,-1.5951339784918255,0.26474340765970344,0.7518133506811229,1.9120980372801573,1.4908294269591311,-0.7947078707704998,-0.6519206532312012,0.6137650762694633,-0.173639301772229,1.8622325600515395,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0
0.44832025836241823,-1.2257927317344237,-2.502858296980068,1.9121079476907603,1.4141720770647395,2.288515511401073,-0.24897514534622903,-0.6376025769108782,2.3096197494267647,-0.6519206532312012,1.2664047782665808,0.2013403691626345,0.6644781791054519,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.3524451682430726,0.8430555670095736,-0.18616324667677342,0.18318587140357007,-0.8846852617453326,-0.2273243092466332,-1.3710708363253141,-0.03634603418458722,-0.7947078707704998,2.379502146731928,-0.03887462572765427,0.439963796121184,-0.8401277093988835,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1
1.3111960694365292,1.642443996118213,-0.9961964810485547,-0.11814054760648306,-0.8846852617453326,-0.9072810175297968,-1.3710708363253141,2.5907052738135548,-0.7947078707704998,-0.6519206532312012,-0.6915143277247718,-0.6167970946952496,2.5948087500754906,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0
-1.756806814382532,-1.0140091253896029,2.081929809564214,-0.216936094822894,0.26474340765970344,0.5886237406931634,1.3302706419576686,-0.6758753732987292,-0.7947078707704998,-0.6519206532312012,-0.03887462572765427,0.16725130816855602,-1.3904262296363292,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0
-0.2228053724730014,0.6910010223193167,0.6562713170698792,-1.1258551292138739,0.26474340765970344,-0.17292777258398,-0.16585694601444495,1.0265066887234096,0.44702317730840607,-0.6519206532312012,-0.6915143277247718,-1.0258658266241916,0.5965213563275827,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0
-1.756806814382532,2.2843761878505795,0.3322580233211666,0.563548728186752,-0.8846852617453326,-0.44491045589724554,2.660161831266214,2.2703220795127486,0.44702317730840607,0.8637907467503633,-1.3441540297218895,-0.48044085071893555,-0.3134930918426873,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0
0.16069498800438126,-0.8234597592587747,-1.1906044572977823,0.4598134036095205,0.26474340765970344,1.1325891073196945,-0.3320933446780131,-0.30041823089759545,-0.7947078707704998,-0.6519206532312012,1.9190444802636983,-0.003193996801836498,-0.9489734593400209,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.7021808230697297,-0.9468294531336381,-0.7531865107370204,-1.7482670766772623,-0.8846852617453326,2.288515511401073,0.20817495097858343,-1.0347712001125078,-0.7947078707704998,-0.6519206532312012,-0.03887462572765427,-0.446351789724857,-0.130825808407184,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0
0.8318206188398009,-0.7172885581888118,-1.2554071160475246,-0.3305509741217663,-0.8846852617453326,-0.7712896758731641,1.4965070406212369,-0.1900431215257721,0.44702317730840607,-0.6519206532312012,-1.3441540297218895,0.1331622471744775,0.04667396768371371,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0
-0.4145555527116927,0.3164836627555644,-1.8710323741700785,-0.38488852509079235,0.26474340765970344,0.37103759404255104,0.16661585131269138,-0.35969562266453076,1.6887542253873118,-0.6519206532312012,1.2664047782665808,-1.05995488761827,0.9347060036578837,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0
-0.5104306428310383,0.6872136285969379,-1.3526111041721385,0.05969143738305666,0.26474340765970344,-1.1520654325117359,-1.0801571386640698,0.7358757968916552,-0.7947078707704998,0.8637907467503633,0.6137650762694633,1.121745016002754,1.4224202682773281,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0
1.3111960694365292,-0.2943422297159535,0.9478832814437204,-1.1653733481004382,-0.8846852617453326,-0.5537035292225517,0.5822068479716118,0.33315307395036386,0.44702317730840607,-0.6519206532312012,0.6137650762694633,-0.8213314606597205,0.41299282166797857,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0
1.6946964299139118,-0.14480226610366936,-0.21856457605164467,0.7463204905371122,-0.8846852617453326,-0.17292777258398,0.45752954897393566,0.8706889451179901,-0.7947078707704998,-0.6519206532312012,-1.3441540297218895,0.6785872230797335,-0.8223695293971833,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0
-1.3733064539051494,-1.053745715263741,-2.502858296980068,1.1711413435676787,1.9888864117672576,2.288515511401073,-0.08273874668266086,-0.8968275593056362,1.6887542253873118,0.8637907467503633,1.9190444802636983,0.2013403691626345,0.5063360495752991,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.893931003308421,1.2933828894425803,0.8830806226939779,-1.0319993593582835,0.26474340765970344,-1.1792637008430624,-0.7892434410028256,-0.0818896520498135,0.44702317730840607,-0.6519206532312012,-1.3441540297218895,-1.2985783145768195,1.8365590711807211,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0
-0.03105519223431007,0.29922308152898563,0.7210739758196216,-0.5034431817504855,0.26474340765970344,-0.11853123592132687,0.790002346301072,-0.4676471248772289,0.44702317730840607,-0.6519206532312012,-0.6915143277247718,1.66716999190801,0.3438056399985367,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0
0.5441953484817639,0.08613561832891962,0.7858766345693642,-0.2762134231527403,0.26474340765970344,-0.8528844808671439,0.4990886486398277,0.4013170253007579,-0.7947078707704998,0.8637907467503633,-0.03887462572765427,1.735348113896167,0.7155380731057217,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0
1.0235707990784921,-0.4126827614348712,-1.0609991397982972,-0.5281420685545882,-0.8846852617453326,-0.7984879442044907,-0.4983297433415813,-0.5530792772363895,0.44702317730840607,0.8637907467503633,1.2664047782665808,-1.264489253582741,-0.8772025239982763,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0
0.6400704386011096,0.9625136903187015,0.1540507117593747,-1.8026046276462881,0.26474340765970344,-0.06413469925867371,0.831561445966964,-0.4592654834519212,-0.7947078707704998,-0.6519206532312012,-0.6915143277247718,-0.20772836276630752,-1.1875810603790327,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0
1.8864466101526032,0.8734168052102823,0.7534753051944929,-1.2789882273993107,-0.8846852617453326,0.34383932571122455,0.5822068479716118,1.0448857096801083,-0.7947078707704998,0.8637907467503633,-0.6915143277247718,0.2695184911507915,-0.35356177974490705,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0
0.16069498800438126,-0.32867712690407597,2.389742438625491,0.02511299585731283,-0.8846852617453326,-0.3089191142406128,-0.5814479426733654,-1.2120984572551625,-0.7947078707704998,-0.6519206532312012,-0.6915143277247718,0.16725130816855602,0.44211131543520066,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0
1.598821339794566,1.5573207699972074,-0.7045845166747134,-0.29103275523520195,-0.8846852617453326,-1.1520654325117359,0.4990886486398277,1.7711599883646036,-0.7947078707704998,-0.6519206532312012,-0.03887462572765427,-0.48044085071893555,1.7987460412463847,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0
2.17407188051064,1.1244402940558147,0.05684672363476096,0.4548736262486999,-0.8846852617453326,-0.09133296759000041,-0.4152115440097972,2.166409922565259,0.44702317730840607,2.379502146731928,-0.6915143277247718,0.712676284073812,1.4487909605200378,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0
0.8318206188398009,1.3408805320265111,0.28365602925885974,-0.49850340438966495,1.4141720770647395,-0.3089191142406128,-1.038598038998178,0.3754652156034233,-0.7947078707704998,-0.6519206532312012,-0.6915143277247718,0.0649841251863205,-0.9437239280693104,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0
-0.03105519223431007,0.561732928385011,0.6562713170698792,-0.8788662611728467,1.9888864117672576,0.07185664239795904,-0.29053424501212105,0.9874260232825169,-0.7947078707704998,-0.6519206532312012,-0.03887462572765427,0.09907318618039901,-1.1782303328030796,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0
-0.7980559131890753,-0.10907037942778418,0.4618633408206516,1.1859606756501404,-0.8846852617453326,0.15345144739193864,-0.4983297433415813,-0.8667344370798326,-0.7947078707704998,-0.6519206532312012,-0.6915143277247718,2.57053010825109,-0.07238376105747761,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0
